id,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds
654337225041126000,Entire home,Entire home/apt,9,2 baths,3,4
654345916710898000,Entire serviced apartment,Entire home/apt,2,1 bath,1,1
654352127095037000,Private room in rental unit,Private room,1,1 shared bath,1,1
654361482306091000,Entire rental unit,Entire home/apt,2,1 bath,1,1
654363482762801000,Entire rental unit,Entire home/apt,2,1 bath,1,1
654369142722453000,Private room in rental unit,Private room,2,1 shared bath,1,1
654374746298580000,Private room in rental unit,Private room,1,1 shared bath,1,1
654377345922164000,Entire rental unit,Entire home/apt,3,1 bath,1,1
654390748938051000,Entire rental unit,Entire home/apt,4,1 bath,1,1
654399855909001000,Private room in rental unit,Private room,3,1 bath,1,2
654403670398653000,Entire rental unit,Entire home/apt,6,1 bath,2,2
654412686701270000,Entire rental unit,Entire home/apt,2,1 bath,1,1
654422366880624000,Entire rental unit,Entire home/apt,6,1 bath,2,3
654429810861492000,Entire rental unit,Entire home/apt,4,2 baths,2,2
654470154099824000,Private room in condo,Private room,2,1 shared bath,1,1
654504125880452000,Entire loft,Entire home/apt,2,1 bath,1,1
654508528815045000,Entire rental unit,Entire home/apt,6,1 bath,2,3
654510070388903000,Entire rental unit,Entire home/apt,3,1 bath,1,2
654523475441652000,Entire condo,Entire home/apt,2,1 bath,1,1
654544771425247000,Entire rental unit,Entire home/apt,3,2 baths,2,2
654558158981000000,Private room in rental unit,Private room,2,1 private bath,1,1
654625640417543000,Entire rental unit,Entire home/apt,2,1 bath,1,1
654651626284712000,Private room in rental unit,Private room,1,1 private bath,1,1
654656118712741000,Private room in rental unit,Private room,2,1 shared bath,1,2
654726207711039000,Private room in home,Private room,1,1.5 shared baths,1,1
654758596406698000,Entire rental unit,Entire home/apt,3,1.5 baths,1,1
654901560459084000,Entire townhouse,Entire home/apt,6,2.5 baths,3,3
654907196460266000,Private room in townhouse,Private room,2,1 private bath,1,1
654949802542096000,Private room in home,Private room,2,2 shared baths,1,1
654949914481322000,Entire rental unit,Entire home/apt,5,1 bath,2,2
654975656695337000,Entire home,Entire home/apt,5,1.5 baths,2,3
655007617693912000,Private room in townhouse,Private room,2,1 private bath,1,1
655009567991217000,Room in hotel,Private room,2,1 private bath,1,1
655018062328699000,Entire rental unit,Entire home/apt,4,1 bath,1,3
655038654878508000,Private room in rental unit,Private room,2,1 shared bath,1,1
655039072592405000,Entire condo,Entire home/apt,4,1 bath,2,3
655041886586403000,Private room in rental unit,Private room,2,1 shared bath,1,1
655051584198400000,Entire rental unit,Entire home/apt,4,1.5 baths,2,2
655057865614543000,Entire condo,Entire home/apt,2,1 bath,1,1
655061924755781000,Private room in rental unit,Private room,2,1 shared bath,1,1
655078246813206000,Private room in home,Private room,1,1 shared bath,1,1
655084915447823000,Private room in condo,Private room,1,1 shared bath,1,1
655101226464744000,Entire rental unit,Entire home/apt,5,1 bath,3,3
655114573270966000,Private room in rental unit,Private room,1,1 shared bath,1,1
655119049254518000,Entire rental unit,Entire home/apt,2,1 bath,2,2
655133439562431000,Entire condo,Entire home/apt,3,1 bath,1,1
655136103348782000,Entire rental unit,Entire home/apt,6,1 bath,2,3
655144931255799000,Entire rental unit,Entire home/apt,6,2.5 baths,3,3
655155218206639000,Room in hotel,Private room,2,1 private bath,1,1
655155221993894000,Entire rental unit,Entire home/apt,2,1 bath,1,2
655169058314644000,Entire rental unit,Entire home/apt,2,1 bath,1,1
655191112499792000,Private room in townhouse,Private room,1,1 shared bath,1,1
655220695710237000,Entire rental unit,Entire home/apt,2,1 bath,1,1
655241486161179000,Entire rental unit,Entire home/apt,4,1 bath,2,2
655244206955404000,Private room in rental unit,Private room,1,1.5 shared baths,1,1
655247214306219000,Entire home,Entire home/apt,6,1 bath,3,3
655254022177519000,Entire home,Entire home/apt,8,1 bath,3,3
655254955344379000,Private room in townhouse,Private room,2,1 shared bath,1,1
655264235480555000,Entire rental unit,Entire home/apt,2,1 bath,,1
655265092166309000,Private room in rental unit,Private room,2,1 shared bath,1,1
655266118586870000,Entire guest suite,Entire home/apt,3,1 bath,1,1
655271728037650000,Entire rental unit,Entire home/apt,2,1 bath,,2
655339007497638000,Entire loft,Entire home/apt,16,3 baths,3,3
655344158993649000,Entire rental unit,Entire home/apt,2,1 bath,1,1
655397482694220000,Room in hotel,Private room,2,1 private bath,1,1
655455535756907000,Entire rental unit,Entire home/apt,4,1 bath,1,
655512365661237000,Entire rental unit,Entire home/apt,2,1.5 baths,1,1
655565090602020000,Entire rental unit,Entire home/apt,2,1 bath,1,1
655584355247194000,Entire rental unit,Entire home/apt,3,1 bath,1,1
655606853429815000,Private room in casa particular,Private room,1,1 shared bath,1,1
655623560507622000,Private room in home,Private room,2,1 private bath,1,1
655625802852780000,Entire rental unit,Entire home/apt,8,2 baths,3,3
655639829261307000,Entire condo,Entire home/apt,2,1 bath,2,2
655651182020642000,Private room in rental unit,Private room,2,1 shared bath,1,1
655655590735199000,Entire rental unit,Entire home/apt,4,1 bath,4,4
655676319349364000,Entire rental unit,Entire home/apt,2,1 bath,,1
655677192002375000,Entire rental unit,Entire home/apt,4,1.5 baths,2,2
655733624096905000,Private room in rental unit,Private room,4,1.5 baths,1,1
655757649786694000,Private room in condo,Private room,1,1 shared bath,2,1
655788123278001000,Private room in rental unit,Private room,2,1 shared bath,1,1
655812702168202000,Private room in rental unit,Private room,2,1 shared bath,1,1
655840755400936000,Private room in rental unit,Private room,2,1 private bath,1,1
655844880979808000,Entire rental unit,Entire home/apt,2,1 bath,1,1
655976292977894000,Entire condo,Entire home/apt,1,1 bath,,1
655985883678195000,Entire home,Entire home/apt,8,2 baths,4,4
656012196224522000,Entire condo,Entire home/apt,6,2.5 baths,2,2
656025287300127000,Entire place,Entire home/apt,16,1 bath,,1
656048217942976000,Private room in rental unit,Private room,2,1 shared bath,1,1
656061093200134000,Entire rental unit,Entire home/apt,2,1.5 baths,1,1
656151781192651000,Entire home,Entire home/apt,8,1 bath,3,4
656179615851780000,Entire loft,Entire home/apt,2,1 bath,1,1
656289993889198000,Entire rental unit,Entire home/apt,2,1 bath,1,1
656292512767358000,Entire rental unit,Entire home/apt,2,1 bath,1,1
656347331919595000,Entire rental unit,Entire home/apt,4,1 bath,1,2
656367050072219000,Entire rental unit,Entire home/apt,16,3 baths,6,8
656379870243790000,Entire rental unit,Entire home/apt,8,1 bath,4,5
656388033574218000,Entire condo,Entire home/apt,4,1 bath,1,4
656394974994716000,Entire condo,Entire home/apt,4,2 baths,2,3
656397999425509000,Entire guest suite,Entire home/apt,4,1 bath,2,2
656418876163642000,Entire rental unit,Entire home/apt,2,1 bath,,1
656439552095891000,Entire rental unit,Entire home/apt,4,1 bath,,2
656451874487995000,Entire rental unit,Entire home/apt,10,3 baths,3,5
656480577099546000,Private room in condo,Private room,2,1 shared bath,1,1
656542401937235000,Entire rental unit,Entire home/apt,2,1 bath,1,1
656542894328906000,Private room in rental unit,Private room,1,1 shared bath,1,1
656554386468168000,Entire rental unit,Entire home/apt,3,1 bath,2,2
656572443194920000,Entire loft,Entire home/apt,4,1 bath,,2
656573162222554000,Entire loft,Entire home/apt,12,3.5 baths,4,6
656592225916247000,Entire condo,Entire home/apt,6,2 baths,2,4
656613711417727000,Private room in townhouse,Private room,2,1 private bath,1,1
656619145059845000,Private room in rental unit,Private room,2,1 private bath,1,1
656642874471658000,Entire serviced apartment,Entire home/apt,2,1 bath,1,1
656670206888476000,Entire rental unit,Entire home/apt,4,1 bath,2,2
656699059330808000,Entire home,Entire home/apt,6,1.5 baths,3,4
656702493943581000,Entire rental unit,Entire home/apt,4,2 baths,2,2
656711012999123000,Entire rental unit,Entire home/apt,4,1 bath,1,1
656751124427951000,Entire serviced apartment,Entire home/apt,3,1 bath,1,1
656780410188594000,Entire loft,Entire home/apt,4,1 bath,2,2
656786592772732000,Entire rental unit,Entire home/apt,2,1 bath,,1
656789560643880000,Private room in home,Private room,3,1 private bath,1,2
656829901362370000,Private room in rental unit,Private room,2,1 private bath,1,1
656900510068337000,Entire rental unit,Entire home/apt,9,1 bath,4,5
656984227698035000,Private room in townhouse,Private room,2,1 private bath,1,1
657007491901880000,Entire rental unit,Entire home/apt,4,1 bath,2,2
657104610281818000,Entire loft,Entire home/apt,3,1 bath,1,1
657114792493776000,Private room in home,Private room,1,1 shared bath,1,1
657120600337527000,Private room in home,Private room,1,1 private bath,1,1
657125083842330000,Entire rental unit,Entire home/apt,2,1 bath,1,1
657148208532648000,Private room in rental unit,Private room,2,1 shared bath,1,1
657160196365765000,Private room in rental unit,Private room,1,1 shared bath,1,1
657161625137901000,Private room in home,Private room,4,1 shared bath,1,2
657217865590019000,Entire rental unit,Entire home/apt,2,1 bath,1,1
657241935470471000,Entire rental unit,Entire home/apt,6,1 bath,3,3
657273855596813000,Entire rental unit,Entire home/apt,4,1 bath,2,2
657279727196348000,Private room in condo,Private room,1,1 shared bath,1,1
657285744822909000,Private room in home,Private room,2,1 shared bath,1,1
657322728627801000,Entire rental unit,Entire home/apt,4,1 bath,2,3
657369677248770000,Entire rental unit,Entire home/apt,5,1 bath,2,2
657371072209259000,Entire condo,Entire home/apt,7,1 bath,2,3
657401598504860000,Entire rental unit,Entire home/apt,4,1 bath,2,2
657410695022504000,Entire rental unit,Entire home/apt,6,1 bath,2,4
657441930493975000,Entire rental unit,Entire home/apt,2,1 bath,1,1
657450415752189000,Entire rental unit,Entire home/apt,2,1 bath,1,1
657523629277457000,Entire guest suite,Entire home/apt,2,1 bath,1,1
657810539501729000,Private room in casa particular,Private room,4,1 shared bath,1,2
657831597044910000,Entire rental unit,Entire home/apt,4,2 baths,2,2
657834772027735000,Entire rental unit,Entire home/apt,6,2 baths,2,4
657836649849238000,Entire home,Entire home/apt,6,1.5 baths,3,4
657878384573950000,Private room in guesthouse,Private room,2,1 shared bath,1,1
657909805694500000,Entire rental unit,Entire home/apt,3,1 bath,1,2
657944430602535000,Entire rental unit,Entire home/apt,2,1 bath,1,1
657945772316259000,Private room in rental unit,Private room,2,1.5 shared baths,1,1
657950950184821000,Private room in rental unit,Private room,1,1.5 shared baths,1,1
657962221012628000,Entire rental unit,Entire home/apt,6,2 baths,3,4
657985069638694000,Entire rental unit,Entire home/apt,2,1 bath,1,1
658011271854983000,Entire rental unit,Entire home/apt,3,1 bath,1,2
658038137610452000,Entire rental unit,Entire home/apt,5,1 bath,2,3
658074690563378000,Entire rental unit,Entire home/apt,2,Half-bath,1,1
658141949318201000,Entire rental unit,Entire home/apt,5,1.5 baths,2,4
658191952314136000,Private room in rental unit,Private room,2,1 shared bath,1,1
658199394625575000,Entire rental unit,Entire home/apt,4,1 bath,1,1
658273048022814000,Entire rental unit,Entire home/apt,4,1 bath,1,2
658467871334019000,Entire rental unit,Entire home/apt,4,1 bath,2,2
658473651880117000,Entire rental unit,Entire home/apt,1,1 bath,1,1
658476893753152000,Entire rental unit,Entire home/apt,2,1 bath,1,1
658503812592195000,Entire rental unit,Entire home/apt,2,1 bath,,1
658511700987419000,Private room in rental unit,Private room,2,1 shared bath,1,1
658519199329026000,Private room in townhouse,Private room,1,1 shared bath,1,1
658519253754675000,Entire condo,Entire home/apt,5,2.5 baths,2,2
658545811833091000,Entire rental unit,Entire home/apt,2,1 bath,1,1
658562000097439000,Private room in rental unit,Private room,1,1 shared bath,1,1
658567847166417000,Private room in rental unit,Private room,2,1 shared bath,1,1
658569615081993000,Entire rental unit,Entire home/apt,6,1.5 baths,2,4
658593485867330000,Entire condo,Entire home/apt,4,1 bath,2,2
658593619913286000,Entire guest suite,Entire home/apt,4,1 bath,1,2
658608855933833000,Private room in townhouse,Private room,2,1 shared bath,1,1
658611602028151000,Entire rental unit,Entire home/apt,2,1 bath,1,1
658612288262009000,Entire rental unit,Entire home/apt,6,1 bath,2,3
658613277456312000,Private room in rental unit,Private room,8,1 private bath,1,4
658614686672962000,Entire rental unit,Entire home/apt,3,1 bath,1,2
658627186598514000,Private room in rental unit,Private room,2,1 shared bath,2,1
658627538548771000,Entire vacation home,Entire home/apt,4,1 bath,2,3
658637491428335000,Entire loft,Entire home/apt,4,1 bath,1,3
658646199502367000,Entire rental unit,Entire home/apt,8,2 baths,4,4
658652034156317000,Private room in rental unit,Private room,2,1 shared bath,1,1
658653076096158000,Private room in rental unit,Private room,2,1 shared bath,1,1
658658419167402000,Private room in rental unit,Private room,2,1 shared bath,1,1
658675347754865000,Private room in rental unit,Private room,2,1 shared bath,1,2
658677852635965000,Entire rental unit,Entire home/apt,3,1 bath,1,1
658680445829252000,Private room in rental unit,Private room,2,1 shared bath,1,1
658698666358924000,Private room in rental unit,Private room,2,1 bath,1,1
658709560659841000,Entire rental unit,Entire home/apt,6,2 baths,2,2
658718311286383000,Entire rental unit,Entire home/apt,5,1 bath,2,1
658759247761391000,Entire home,Entire home/apt,6,4 baths,4,4
658760978030704000,Entire home,Entire home/apt,8,3.5 baths,5,4
658768047545801000,Entire rental unit,Entire home/apt,5,1 bath,3,3
658772827164292000,Entire rental unit,Entire home/apt,3,1.5 baths,1,1
658778407325963000,Entire rental unit,Entire home/apt,2,2 baths,2,2
658789492264455000,Entire rental unit,Entire home/apt,2,1 bath,1,1
658797762075613000,Entire rental unit,Entire home/apt,3,1 bath,1,1
658799041958565000,Entire rental unit,Entire home/apt,2,1 bath,1,1
658807510004608000,Entire rental unit,Entire home/apt,2,1 bath,1,2
658823690126144000,Entire rental unit,Entire home/apt,4,2 baths,2,3
658823746785457000,Entire rental unit,Entire home/apt,3,1 bath,1,1
658840248450586000,Entire condo,Entire home/apt,6,2.5 baths,3,4
658848884017539000,Entire rental unit,Entire home/apt,3,1 bath,1,1
658852188801289000,Entire rental unit,Entire home/apt,6,1 bath,2,4
658859025878375000,Private room in home,Private room,2,1.5 shared baths,1,1
658859205616485000,Entire rental unit,Entire home/apt,2,1 bath,,1
658868727440497000,Entire rental unit,Entire home/apt,2,1 bath,,1
658871711450780000,Entire rental unit,Entire home/apt,2,1 bath,1,1
658872910949576000,Entire rental unit,Entire home/apt,2,1 bath,1,1
